key	text	tooltip
names_name_names_greekKringos	Kringos	false
names_name_names_greekKringou	Kringou	false
names_name_names_greekKsanthi	Ksanthi	false
names_name_names_greekKsanthippi	Ksanthippi	false
names_name_names_greekKsanthos	Ksanthos	false
names_name_names_greekKsenofon	Ksenofon	false
names_name_names_greekKutra	Kutra	false
names_name_names_greekKutras	Kutras	false
names_name_names_greekKyriakoulopoulos	Kyriakoulopoulos	false
names_name_names_greekKyriakoulopoulou	Kyriakoulopoulou	false
names_name_names_greekKyritsi	Kyritsi	false
names_name_names_greekKyritsis	Kyritsis	false
names_name_names_greekLada	Lada	false
names_name_names_greekLadas	Ladas	false
names_name_names_greekLaertis	Laertis	false
names_name_names_greekLagana	Lagana	false
names_name_names_greekLaganas	Laganas	false
names_name_names_greekLagidi	Lagidi	false
names_name_names_greekLagidis	Lagidis	false
names_name_names_greekLagou	Lagou	false
names_name_names_greekLakioti	Lakioti	false
names_name_names_greekLakiotis	Lakiotis	false
names_name_names_greekLalagos	Lalagos	false
names_name_names_greekLalagou	Lalagou	false
names_name_names_greekLamprini	Lamprini	false
names_name_names_greekLampros	Lampros	false
names_name_names_greekLatousaki	Latousaki	false
names_name_names_greekLatousakis	Latousakis	false
names_name_names_greekLazaros	Lazaros	false
names_name_names_greekLeandros	Leandros	false
names_name_names_greekLeonidas	Leonidas	false
names_name_names_greekLeontaraki	Leontaraki	false
names_name_names_greekLeontarakis	Leontarakis	false
names_name_names_greekLeontios	Leontios	false
names_name_names_greekLetsos	Letsos	false
names_name_names_greekLetsou	Letsou	false
names_name_names_greekLiatos	Liatos	false
names_name_names_greekLiatou	Liatou	false
names_name_names_greekLiberogiannis	Liberogiannis	false
names_name_names_greekLidia	Lidia	false
names_name_names_greekLilli	Lilli	false
names_name_names_greekLillis	Lillis	false
names_name_names_greekLipsanos	Lipsanos	false
names_name_names_greekLipsanou	Lipsanou	false
names_name_names_greekLissandros	Lissandros	false
names_name_names_greekLito	Lito	false
names_name_names_greekLogaraki	Logaraki	false
names_name_names_greekLogarakis	Logarakis	false
names_name_names_greekLoksandra	Loksandra	false
names_name_names_greekLolos	Lolos	false
names_name_names_greekLolou	Lolou	false
names_name_names_greekLoukas	Loukas	false
names_name_names_greekLoukia	Loukia	false
names_name_names_greekLoukritia	Loukritia	false
names_name_names_greekLouverdiou	Louverdiou	false
names_name_names_greekLouverdis	Louverdis	false
names_name_names_greekLymperopoulos	Lymperopoulos	false
names_name_names_greekLymperopoulou	Lymperopoulou	false
names_name_names_greekMagdalini	Magdalini	false
names_name_names_greekMakrikosta	Makrikosta	false
names_name_names_greekMakrikostas	Makrikostas	false
names_name_names_greekMakrodimitriou	Makrodimitriou	false
names_name_names_greekMakrodimitris	Makrodimitris	false
names_name_names_greekMalavazos	Malavazos	false
names_name_names_greekMalavazou	Malavazou	false
names_name_names_greekMalihoudi	Malihoudi	false
names_name_names_greekMalihoudis	Malihoudis	false
names_name_names_greekMaltezou	Maltezou	false
names_name_names_greekMamali	Mamali	false
names_name_names_greekMamalis	Mamalis	false
names_name_names_greekMandrapilia	Mandrapilia	false
names_name_names_greekMandrapilias	Mandrapilias	false
names_name_names_greekManeta	Maneta	false
names_name_names_greekManetas	Manetas	false
names_name_names_greekManiati	Maniati	false
names_name_names_greekManiatis	Maniatis	false
names_name_names_greekManoukarakiou	Manoukarakiou	false
names_name_names_greekManoukarakis	Manoukarakis	false
names_name_names_greekManthos	Manthos	false
names_name_names_greekMaragkos	Maragkos	false
names_name_names_greekMaragkou	Maragkou	false
names_name_names_greekMargarita	Margarita	false
names_name_names_greekMaria	Maria	false
names_name_names_greekMarianna	Marianna	false
names_name_names_greekMarianthi	Marianthi	false
names_name_names_greekMarilena	Marilena	false
names_name_names_greekMarios	Marios	false
names_name_names_greekMarkopoulos	Markopoulos	false
names_name_names_greekMarkopoulou	Markopoulou	false
names_name_names_greekMatina	Matina	false
names_name_names_greekMatsouki	Matsouki	false
names_name_names_greekMatsoukis	Matsoukis	false
names_name_names_greekMavromati	Mavromati	false
names_name_names_greekMavromatis	Mavromatis	false
names_name_names_greekMavromihali	Mavromihali	false
names_name_names_greekMavromihalis	Mavromihalis	false
names_name_names_greekMavromixalis	Mavromixalis	false
names_name_names_greekMavrostomos	Mavrostomos	false
names_name_names_greekMavrostomou	Mavrostomou	false
names_name_names_greekMelani	Melani	false
names_name_names_greekMelina	Melina	false
names_name_names_greekMelissinos	Melissinos	false
names_name_names_greekMelissinou	Melissinou	false
names_name_names_greekMelonakos	Melonakos	false
names_name_names_greekMelonakou	Melonakou	false
names_name_names_greekMenti	Menti	false
names_name_names_greekMentis	Mentis	false
names_name_names_greekMersinias	Mersinias	false
names_name_names_greekMersinou	Mersinou	false
names_name_names_greekMesta	Mesta	false
names_name_names_greekMestas	Mestas	false
names_name_names_greekMetaxas	Metaxas	false
names_name_names_greekMetrofanis	Metrofanis	false
names_name_names_greekMetrofanou	Metrofanou	false
names_name_names_greekMichael	Michael	false
names_name_names_greekMichaela	Michaela	false
names_name_names_greekMichail	Michail	false
names_name_names_greekMichalara	Michalara	false
names_name_names_greekMichalaras	Michalaras	false
names_name_names_greekMichalis	Michalis	false
names_name_names_greekMiha	Miha	false
names_name_names_greekMihas	Mihas	false
names_name_names_greekMilioni	Milioni	false
names_name_names_greekMilionis	Milionis	false
names_name_names_greekMirioni	Mirioni	false
names_name_names_greekMirto	Mirto	false
names_name_names_greekMissiakos	Missiakos	false
names_name_names_greekMissiakou	Missiakou	false
names_name_names_greekMitsinikos	Mitsinikos	false
names_name_names_greekMitsinikou	Mitsinikou	false
names_name_names_greekMoisakos	Moisakos	false
names_name_names_greekMoisakou	Moisakou	false
names_name_names_greekMoraitopoulos	Moraitopoulos	false
names_name_names_greekMoraitopoulou	Moraitopoulou	false
names_name_names_greekMoriki	Moriki	false
names_name_names_greekMorikis	Morikis	false
names_name_names_greekMosho	Mosho	false
names_name_names_greekMoundaleksakis	Moundaleksakis	false
names_name_names_greekMoundaleksakou	Moundaleksakou	false
names_name_names_greekMousa	Mousa	false
names_name_names_greekMousas	Mousas	false
names_name_names_greekNasos	Nasos	false
names_name_names_greekNatalia	Natalia	false
names_name_names_greekNatasa	Natasa	false
names_name_names_greekNathanael	Nathanael	false
names_name_names_greekNepheli	Nepheli	false
names_name_names_greekNestoras	Nestoras	false
names_name_names_greekNikiforos	Nikiforos	false
names_name_names_greekNikodimos	Nikodimos	false
names_name_names_greekNikolaos	Nikolaos	false
names_name_names_greekNikolaou	Nikolaou	false
names_name_names_greekNikoletta	Nikoletta	false
names_name_names_greekNikos	Nikos	false
names_name_names_greekNina	Nina	false
names_name_names_greekNiovi	Niovi	false
names_name_names_greekNomikos	Nomikos	false
names_name_names_greekNomikou	Nomikou	false
names_name_names_greekOdysseus	Odysseus	false
names_name_names_greekOikonomou	Oikonomou	false
names_name_names_greekOlga	Olga	false
names_name_names_greekOlympia	Olympia	false
names_name_names_greekOrestis	Orestis	false
names_name_names_greekOrfanos	Orfanos	false
names_name_names_greekOrfanou	Orfanou	false
names_name_names_greekOrsalia	Orsalia	false
names_name_names_greekOurania	Ourania	false
names_name_names_greekPafsanias	Pafsanias	false
names_name_names_greekPagona	Pagona	false
names_name_names_greekPagoni	Pagoni	false
names_name_names_greekPagonis	Pagonis	false
names_name_names_greekPaitaki	Paitaki	false
names_name_names_greekPaitakis	Paitakis	false
names_name_names_greekPalladios	Palladios	false
names_name_names_greekPaloumba	Paloumba	false
names_name_names_greekPaloumbas	Paloumbas	false
names_name_names_greekPanagiotopoulos	Panagiotopoulos	false
names_name_names_greekPanagiotopoulou	Panagiotopoulou	false
names_name_names_greekPanagopoulos	Panagopoulos	false
names_name_names_greekPanagopoulou	Panagopoulou	false
names_name_names_greekPanaretos	Panaretos	false
names_name_names_greekPanaretou	Panaretou	false
names_name_names_greekPanayiota	Panayiota	false
names_name_names_greekPanayiotis	Panayiotis	false
names_name_names_greekPandora	Pandora	false
names_name_names_greekPanoulia	Panoulia	false
names_name_names_greekPanoulias	Panoulias	false
names_name_names_greekPanourgias	Panourgias	false
names_name_names_greekPantela	Pantela	false
names_name_names_greekPantelakos	Pantelakos	false
names_name_names_greekPantelakou	Pantelakou	false
names_name_names_greekPantelas	Pantelas	false
names_name_names_greekPantelis	Pantelis	false
names_name_names_greekPapadakos	Papadakos	false
names_name_names_greekPapadakou	Papadakou	false
names_name_names_greekPapadelia	Papadelia	false
names_name_names_greekPapadelias	Papadelias	false
names_name_names_greekPapadi	Papadi	false
names_name_names_greekPapadiamantopoulos	Papadiamantopoulos	false
names_name_names_greekPapadimitriou	Papadimitriou	false
names_name_names_greekPapadis	Papadis	false
names_name_names_greekPapadogiannaki	Papadogiannaki	false
names_name_names_greekPapadopoulos	Papadopoulos	false
names_name_names_greekPapadopoulou	Papadopoulou	false
names_name_names_greekPapageorgiou	Papageorgiou	false
names_name_names_greekPapagianakopoulou	Papagianakopoulou	false
names_name_names_greekPapanikolaou	Papanikolaou	false
names_name_names_greekPapas	Papas	false
names_name_names_greekPapastavrou	Papastavrou	false
names_name_names_greekPapouli	Papouli	false
names_name_names_greekPapoulis	Papoulis	false
names_name_names_greekPapoutsi	Papoutsi	false
names_name_names_greekPapoutsis	Papoutsis	false
names_name_names_greekParashos	Parashos	false
names_name_names_greekParashou	Parashou	false
names_name_names_greekParaskevas	Paraskevas	false
names_name_names_greekParaskevi	Paraskevi	false
names_name_names_greekParaskevopoulos	Paraskevopoulos	false
names_name_names_greekParaskevopoulou	Paraskevopoulou	false
names_name_names_greekParis	Paris	false
names_name_names_greekParthena	Parthena	false
names_name_names_greekPaschali	Paschali	false
names_name_names_greekPaschalis	Paschalis	false
names_name_names_greekPassa	Passa	false
names_name_names_greekPassas	Passas	false
names_name_names_greekPatrianako	Patrianako	false
names_name_names_greekPatrianakos	Patrianakos	false
names_name_names_greekPatroklos	Patroklos	false
names_name_names_greekPatsatzi	Patsatzi	false
names_name_names_greekPatsatzis	Patsatzis	false
names_name_names_greekPatsela	Patsela	false
names_name_names_greekPatselas	Patselas	false
names_name_names_greekPavlos	Pavlos	false
names_name_names_greekPefanis	Pefanis	false
names_name_names_greekPefanou	Pefanou	false
names_name_names_greekPelagia	Pelagia	false
names_name_names_greekPenelope	Penelope	false
names_name_names_greekPersephoni	Persephoni	false
names_name_names_greekPetra	Petra	false
names_name_names_greekPetraki	Petraki	false
names_name_names_greekPetrakis	Petrakis	false
names_name_names_greekPetrakos	Petrakos	false
names_name_names_greekPetrakou	Petrakou	false
names_name_names_greekPetridi	Petridi	false
names_name_names_greekPetridis	Petridis	false
names_name_names_greekPetrohilos	Petrohilos	false
names_name_names_greekPetrohilou	Petrohilou	false
names_name_names_greekPetropoulos	Petropoulos	false
names_name_names_greekPetropoulou	Petropoulou	false
names_name_names_greekPetros	Petros	false
names_name_names_greekPezos	Pezos	false
names_name_names_greekPezou	Pezou	false
names_name_names_greekPicoula	Picoula	false
names_name_names_greekPicoulas	Picoulas	false
names_name_names_greekPindaros	Pindaros	false
names_name_names_greekPintzopoulos	Pintzopoulos	false
names_name_names_greekPintzopoulou	Pintzopoulou	false
names_name_names_greekPispini	Pispini	false
names_name_names_greekPispinis	Pispinis	false
names_name_names_greekPlapoutas	Plapoutas	false
names_name_names_greekPoliniki	Poliniki	false
names_name_names_greekPoliti	Politi	false
names_name_names_greekPolitis	Politis	false
names_name_names_greekPolychronopoulous	Polychronopoulous	false
names_name_names_greekPolydoros	Polydoros	false
names_name_names_greekPolymenakou	Polymenakou	false
names_name_names_greekPoniros	Poniros	false
names_name_names_greekPonirou	Ponirou	false
names_name_names_greekPotamianos	Potamianos	false
names_name_names_greekPotamianou	Potamianou	false
names_name_names_greekPoulaki	Poulaki	false
names_name_names_greekPoulakis	Poulakis	false
names_name_names_greekPraksitelis	Praksitelis	false
names_name_names_greekPreftoki	Preftoki	false
names_name_names_greekPreftokis	Preftokis	false
names_name_names_greekProdromos	Prodromos	false
names_name_names_greekProkopis	Prokopis	false
names_name_names_greekProlemaios	Prolemaios	false
names_name_names_greekPromitheas	Promitheas	false
names_name_names_greekProtopsalti	Protopsalti	false
names_name_names_greekProtopsaltis	Protopsaltis	false
names_name_names_greekProussalidi	Proussalidi	false
names_name_names_greekProussalidis	Proussalidis	false
names_name_names_greekRachioti	Rachioti	false
names_name_names_greekRachiotis	Rachiotis	false
names_name_names_greekRalli	Ralli	false
names_name_names_greekRallis	Rallis	false
names_name_names_greekRaphael	Raphael	false
names_name_names_greekRaphaella	Raphaella	false
names_name_names_greekRebekka	Rebekka	false
names_name_names_greekRestemi	Restemi	false
names_name_names_greekRestemis	Restemis	false
names_name_names_greekRigas	Rigas	false
names_name_names_greekRigatos	Rigatos	false
names_name_names_greekRigatou	Rigatou	false
names_name_names_greekRigopoulos	Rigopoulos	false
names_name_names_greekRigopoulou	Rigopoulou	false
names_name_names_greekRizos	Rizos	false
names_name_names_greekRodi	Rodi	false
names_name_names_greekRoksani	Roksani	false
names_name_names_greekRomanos	Romanos	false
names_name_names_greekRorri	Rorri	false
names_name_names_greekRorris	Rorris	false
names_name_names_greekRousaki	Rousaki	false
names_name_names_greekRousakis	Rousakis	false
names_name_names_greekRoussos	Roussos	false
names_name_names_greekRoussou	Roussou	false
names_name_names_greekRoutsi	Routsi	false
names_name_names_greekRoutsis	Routsis	false
names_name_names_greekRuvela	Ruvela	false
names_name_names_greekRuvelas	Ruvelas	false
names_name_names_greekSakelariou	Sakelariou	false
names_name_names_greekSakelaris	Sakelaris	false
names_name_names_greekSakellaridis	Sakellaridis	false
names_name_names_greekSakellaridou	Sakellaridou	false
names_name_names_greekSamios	Samios	false
names_name_names_greekSamiou	Samiou	false
names_name_names_greekSamuel	Samuel	false
names_name_names_greekSarandakos	Sarandakos	false
names_name_names_greekSarandakou	Sarandakou	false
names_name_names_greekSarantis	Sarantis	false
names_name_names_greekSarantopoulous	Sarantopoulous	false
names_name_names_greekSardeli	Sardeli	false
names_name_names_greekSardelis	Sardelis	false
names_name_names_greekSarri	Sarri	false
names_name_names_greekSarris	Sarris	false
